"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DQ597730 /// LRRC37A2",-0.428542178542179,6.77757281553398,-3.87274873656937,0.000188147143901703,0.0718086944541575,0.602030144045992
"BAZ2B",-0.299193284193286,9.67631067961165,-3.86976028110892,0.000190173157688812,0.0718086944541575,0.592826997997366
"ZNF189",-0.346220311220311,8.27941747572816,-3.86751745959852,0.000191707315488419,0.0718086944541575,0.585923459118857
"C2orf68",-0.270651105651106,8.33504854368932,-3.85862683084934,0.00019790564406465,0.0718086944541575,0.558586104183046
"ZNF767P",-0.228034398034398,7.81990291262136,-3.85770406592051,0.000198559804026538,0.0718086944541575,0.555751352778368
"RAB14",-0.259676494676494,8.28747572815534,-3.85142269073321,0.000203067816656274,0.0718086944541575,0.536467922979771
"SLC35E2 /// SLC35E2B",-0.288738738738739,8.61961165048544,-3.85125085416363,0.00020319250025142,0.0718086944541575,0.535940716011572
"WDFY3",-0.266632541632542,7.40598705501618,-3.85064134637438,0.000203635344009386,0.0718086944541575,0.534070839984103
"PUM2",-0.263073300573301,10.5933009708738,-3.8454635284492,0.00020743460562472,0.0718086944541575,0.518194764137107
"MAP4K3",-0.418931203931204,7.96087378640777,-3.82571384638167,0.000222555370708965,0.0718086944541575,0.457781630540619
"APPL2",-0.489070434070435,7.19446601941748,-3.82261659926806,0.000225019879758444,0.0718086944541575,0.448327899082797
"ZNF638",-0.306580671580672,10.2269902912621,-3.81720129831371,0.000229391441997016,0.0718086944541575,0.431812198500658
"TPT1P8",-0.392424242424243,7.14145631067961,-3.80567139201832,0.00023896992924453,0.0718086944541575,0.396705054898121
"ZNF12",-0.513517608517609,8.69932038834951,-3.78822837565452,0.000254187384441841,0.0718086944541575,0.343741097671507
"ATAD2B",-0.535323505323506,7.72194174757282,-3.78275839820332,0.000259146320176614,0.0718086944541575,0.327168839049006
"ICA1",-0.29363963963964,7.41118446601942,-3.78150345783017,0.00026029692223279,0.0718086944541575,0.323369257574311
"ZNF606",-0.436785421785422,7.99961165048544,-3.77662964168484,0.000264811761913939,0.0718086944541575,0.308621599929453
"RABL2A /// RABL2B",-0.306734234234235,8.41398058252427,-3.77503558727928,0.000266304499045729,0.0718086944541575,0.303801193846306
"RAB3GAP1",-0.337885612885613,9.02948220064725,-3.77244117374019,0.000268751135046301,0.0718086944541575,0.295958912711745
"PCBP2",-0.368126535626536,8.84730582524272,-3.75988298562838,0.000280899171905548,0.0718086944541575,0.258054708957991
"TIAL1",-0.184720174720174,7.89313915857605,-3.75860057311207,0.000282168659431441,0.0718086944541575,0.254189264952056
"ATRX",-0.271624692874693,8.48776699029126,-3.75440427410132,0.000286360888417116,0.0718086944541575,0.241547594785859
"PIKFYVE",-0.441515151515153,8.66291262135922,-3.75017409811875,0.000290646829797572,0.0718086944541575,0.228814421797888
"PCM1",-0.342675675675677,8.54790291262136,-3.74771586394629,0.000293165400580174,0.0718086944541575,0.221419809807838
"ZBTB43",-0.287821457821458,8.17145631067961,-3.74302661973491,0.00029802735695314,0.0718086944541575,0.207324039757915
"CTBP2",-0.29935025935026,9.15645631067961,-3.73925428572236,0.000301994132435002,0.0718086944541575,0.195993958493722
"MSANTD2",-0.591842751842753,7.36194174757282,-3.73715068104414,0.000304227895251572,0.0718086944541575,0.189679523466395
"PODXL",-0.62841932841933,9.4321359223301,-3.72922957417138,0.000312780728615041,0.0718086944541575,0.165926186507571
"RBM25",-0.287447174447175,9.3033786407767,-3.72858900294724,0.000313482276936389,0.0718086944541575,0.164006912824242
"ERCC3",-0.432862407862408,7.84223300970874,-3.71355233096655,0.00033038598410598,0.0721006490516219,0.119024477932834
"NEK1",-0.333510442260442,7.23235436893204,-3.71352512168809,0.00033041734177971,0.0721006490516219,0.118943203351494
"ITSN2",-0.192290472290473,8.1862783171521,-3.71034251180567,0.00033410473504957,0.0721006490516219,0.109439747883054
"LOC145783 /// ZNF280D",-0.608407043407044,6.66796116504854,-3.70863745826941,0.000336096255290579,0.0721006490516219,0.10435085336433
"HIST1H4G",0.24976248976249,6.37941747572816,3.68879876404818,0.000360111715936412,0.0760454662637595,0.0452684870429163
"ZNF14",-0.288177723177723,8.12087378640777,-3.66960731100732,0.000384885876250723,0.0796626835653577,-0.0116610809362969
"KRBOX4",-0.462530712530714,8.2347572815534,-3.66276605832537,0.000394101525316073,0.0796626835653577,-0.031901246236413
"DMTF1",-0.38956592956593,8.84854368932039,-3.66126806629497,0.000396147149364491,0.0796626835653577,-0.0363293479591658
"SETD2",-0.271228501228502,7.13226537216828,-3.65787455520622,0.000400818533662177,0.0796626835653577,-0.0463556270154388
"DYNC1I2",-0.301613431613432,11.6240776699029,-3.63644102023827,0.000431551014119153,0.083103941745489,-0.109520568198152
"IMPACT",-0.474512694512695,9.20378640776699,-3.63461920992464,0.000434263662349153,0.083103941745489,-0.11487659417826
"PPP2R5E",-0.465835380835382,9.70038834951456,-3.63307201369598,0.000436580086121326,0.083103941745489,-0.119423682123625
"TMOD1 /// TSTD2",-0.296187551187551,9.43708737864078,-3.62247079308208,0.000452769533702056,0.0849886145553235,-0.150540578806498
"FBXO34",-0.328181818181819,9.90029126213592,-3.61374946955738,0.000466512549541394,0.0863687274938622,-0.176088118580536
"RNF126P1",0.246494676494677,8.22097087378641,3.60787053821278,0.000475998281889485,0.0869340105369781,-0.193283129114095
"MUM1",-0.496547911547912,7.74844660194175,-3.60094207866907,0.000487411709305606,0.0874742404434269,-0.213520667935203
"KRT8P11 /// KRT8P11",0.250696150696151,5.82611650485437,3.59825884910008,0.000491901019141728,0.0874742404434269,-0.221350279992993
"TRAPPC12",-0.289594594594595,7.50097087378641,-3.58284439526953,0.000518458076678266,0.0885614344526714,-0.266243623695874
"OS9",-0.298650696150696,9.29961165048544,-3.58150721385567,0.000520824673735849,0.0885614344526714,-0.270131161533037
"ZCCHC10",-0.472403767403768,8.49378640776699,-3.58144304205464,0.000520938503980701,0.0885614344526714,-0.27031769811243
"DRD4",0.455270270270271,5.43854368932039,3.57959539778062,0.000524226027096834,0.0885614344526714,-0.275687398885109
"KRCC1",-0.433177723177724,9.53378640776699,-3.56764335089949,0.000545970814450676,0.0910962414481591,-0.310372041460609
"YPEL5",-0.418415233415234,10.433786407767,-3.55638445118484,0.000567231847237627,0.0934894928709332,-0.342964391518313
"HRH3",0.272045454545455,5.87567961165049,3.55087757529792,0.000577913473809791,0.0941024168498714,-0.358877133744759
"MIOS",-0.367399672399673,7.87605177993527,-3.54326877127745,0.000592985097051664,0.0954070665077766,-0.380832660879729
"SUPT7L",-0.211380016380017,8.20391585760518,-3.53722553087044,0.000605219281186968,0.0962298657087279,-0.398245043531021
"MYO5C",-0.413341523341523,10.262427184466,-3.52690583721431,0.000626663474412212,0.0984808936823378,-0.427926586240113
"OXCT2",0.233431613431613,5.80961165048544,3.52053030371846,0.000640267980521788,0.0994623190431261,-0.446230720197165
"NOL8",-0.287886977886978,9.22203883495146,-3.51329203541036,0.000656051093548741,0.100756028742173,-0.466980972363809
"NBEA",-0.728464373464374,6.9678640776699,-3.50348819023574,0.000678014311518536,0.101407486454557,-0.495033776548677
"GADD45G",-0.39882882882883,7.95339805825243,-3.49828840286251,0.000689942801700039,0.101407486454557,-0.509888031930305
"ZC3H7A",-0.350462735462736,9.0821359223301,-3.4981526247505,0.000690256916257807,0.101407486454557,-0.51027568247411
"MOAP1",-0.311613431613432,8.8204854368932,-3.49813131207702,0.000690306234096874,0.101407486454557,-0.510336529738836
"BCOR",-0.516670761670763,6.36485436893204,-3.49253529562597,0.00070337107934525,0.102215700401624,-0.526303172482438
"PRSS50",0.260475020475021,7.45417475728155,3.45478080629982,0.000797795515015561,0.113325109405935,-0.633509118518327
"IGLVIVOR22-1 /// IGLVIVOR22-1",0.333714168714169,7.39427184466019,3.44725118276162,0.000818001883721279,0.113325109405935,-0.65478204876402
"IDI2-AS1",-0.384578214578215,7.96669902912621,-3.44504719323989,0.000824006995213211,0.113325109405935,-0.661002020622445
"FASTKD3",-0.310221130221131,8.1031067961165,-3.44077856078894,0.000835755715902641,0.113325109405935,-0.673039930228255
"DDX42",-0.497608517608518,10.0291262135922,-3.44044054624104,0.000836692749827416,0.113325109405935,-0.673992665281455
"ZC3H4",-0.321830466830467,9.24757281553398,-3.43990920829347,0.000838167707623933,0.113325109405935,-0.675490158929116
"DPYS",-0.205462735462736,5.56922330097087,-3.43934399588883,0.000839739383754097,0.113325109405935,-0.67708292537851
"PKP4",-0.256792588042589,7.56339805825243,-3.43678185913903,0.000846898708841983,0.113325109405935,-0.684300468301164
"LILRA6",0.148615888615888,7.83368932038835,3.42928521482005,0.000868177643969826,0.11395893044264,-0.705394520304329
"BRD1",-0.392518427518429,8.22354368932039,-3.42818505135507,0.000871342405948923,0.11395893044264,-0.708487146067638
"GIGYF2",-0.168456183456184,8.15645631067961,-3.42625127795846,0.000876931466225269,0.11395893044264,-0.713921228891999
"PSPH",0.559946764946765,7.07038834951456,3.41663231142219,0.000905237008215286,0.116516934914568,-0.740915953715251
"SON",-0.270564086814088,9.51208737864078,-3.40595179469158,0.000937671783884456,0.117581992928602,-0.770820516638915
"AP1AR",-0.3549180999181,8.89174757281553,-3.40568881443171,0.000938484017062529,0.117581992928602,-0.771555918321511
"ICE2",-0.337444717444718,8.99514563106796,-3.40372425613715,0.000944572645972002,0.117581992928602,-0.777048234476091
"HNRNPA3",-0.23956865956866,9.78828478964401,-3.40252359220695,0.000948312040637637,0.117581992928602,-0.780403712953942
"ELF2",-0.192323914823915,7.64553398058252,-3.39185136127927,0.000982166767092331,0.119420958542174,-0.810188595493562
"GTF2I /// GTF2IP1 /// LOC100093631",-0.294242424242425,10.9585436893204,-3.38978803057368,0.000988841720500048,0.119420958542174,-0.815938658901577
"MIA3",-0.342567567567568,7.70694174757282,-3.38909429458373,0.000991095537022738,0.119420958542174,-0.817871338608493
"RBBP6",-0.31439666939667,8.74064724919094,-3.38423364454963,0.00100702270432627,0.119420958542174,-0.831403944984769
"LCN1",0.21952497952498,5.26825242718447,3.38240246574809,0.00101308511961979,0.119420958542174,-0.836498213413103
"SYNJ2BP /// SYNJ2BP-COX16",-0.344701064701065,9.14466019417476,-3.38147743994038,0.00101616057953015,0.119420958542174,-0.839070778502892
"FASTKD2",-0.247129402129402,7.61092233009709,-3.37222377404472,0.00104741270387456,0.11948914326543,-0.86477555597427
"POM121 /// POM121C",-0.321969696969697,10.1663106796116,-3.37166644312521,0.00104932347327027,0.11948914326543,-0.866321943170124
"ZNF135",-0.548280098280098,6.5921359223301,-3.37092309863554,0.00105187706897082,0.11948914326543,-0.868384137216412
"TUG1",-0.337289107289108,9.82459546925566,-3.37085663789482,0.00105210566397234,0.11948914326543,-0.868568495927089
"RANBP2",-0.262429702429703,8.83653721682848,-3.36811953408789,0.00106156066966984,0.119558270421566,-0.87615860525356
"XPA",-0.394316134316135,8.41077669902913,-3.36412467066092,0.00107550366964989,0.120127537977836,-0.887227851296275
"FNBP4",-0.270110565110566,10.3552427184466,-3.35995000095661,0.00109025772574535,0.120777321011873,-0.898784293256942
"KLF3-AS1",-0.590139230139231,6.30679611650485,-3.35716451637318,0.00110020753194188,0.12088865686337,-0.906488881139075
"STARD7",-0.193800163800163,12.2355339805825,-3.34885640085,0.00113039254122333,0.123203670924462,-0.929439095948047
"RSRC2",-0.253456183456183,9.89092233009709,-3.34405042467735,0.00114820637731048,0.123578818538253,-0.942694620544798
"FAM204A",-0.23927108927109,6.82980582524272,-3.34300336511097,0.00115212217061191,0.123578818538253,-0.945580561986122
"WDR37",-0.315102375102376,9.75650485436893,-3.33668779486289,0.00117600790873916,0.124616495390257,-0.962972650468811
"ROCK1",-0.277252252252252,9.06873786407767,-3.33180124699502,0.00119480669112844,0.124616495390257,-0.976411641510805
"TMEM115",0.207244062244062,7.62368932038835,3.32888097372863,0.00120617517666324,0.124616495390257,-0.984435562988309
"AQR",-0.234580262080262,7.67247572815534,-3.32582175234347,0.00121819323789091,0.124616495390257,-0.992835310034575
"GLCE",-0.495372645372646,7.63174757281553,-3.32325749203115,0.00122835319789816,0.124616495390257,-0.999871336986275
"YTHDC1",-0.255231367731369,9.20233009708738,-3.31831959961291,0.00124814181555988,0.124616495390257,-1.01340825031812
"CEP192",-0.358009828009828,8.1304854368932,-3.31739750167393,0.00125187005482763,0.124616495390257,-1.01593435933215
"KLHL26",-0.394062244062244,7.01601941747573,-3.31618778078497,0.00125677703470345,0.124616495390257,-1.01924757636982
"ZNF91",-0.586396396396397,8.88601941747573,-3.31343116829562,0.0012680260310599,0.124616495390257,-1.02679389268736
"ZNF529",-0.442055692055692,5.55271844660194,-3.31013862094856,0.00128158559468484,0.124616495390257,-1.035800841153
"RSBN1",-0.478697788697789,8.99349514563107,-3.30850053844884,0.0012883821076017,0.124616495390257,-1.04027926786875
"ZNF702P",-0.358697788697789,6.04660194174757,-3.30539736021661,0.00130135001451003,0.124616495390257,-1.04875837307901
"PSKH1",0.158304668304669,7.56504854368932,3.30520083004525,0.00130217539748108,0.124616495390257,-1.04929515874943
"XYLT1",-0.468374283374284,7.71796116504854,-3.30473479313014,0.00130413460819469,0.124616495390257,-1.05056795099704
"TUBB2A /// TUBB2B",0.206314496314496,6.34320388349515,3.30451305533417,0.00130506775839384,0.124616495390257,-1.05117348862304
"AHSA2",-0.544168714168715,7.60058252427184,-3.3035030546626,0.00130932610768897,0.124616495390257,-1.05393126437938
"SFXN1",0.274422604422605,7.82766990291262,3.29946907631329,0.00132646416273708,0.125364777338403,-1.06493925575798
"TRIM44",-0.31219696969697,9.51004854368932,-3.29401141865915,0.00134998495651621,0.126622879510717,-1.07981523431888
"SUPT20H",-0.262993447993448,7.56196601941748,-3.29205432737513,0.00135851406060333,0.126622879510717,-1.08514493405509
"ARHGAP5",-0.345835380835381,8.59349514563107,-3.28648578465506,0.00138305869393635,0.127405077594464,-1.10029585798558
"PMS1",-0.225417690417691,9.42038834951456,-3.2825199333599,0.00140079135905086,0.127405077594464,-1.11107374895417
"PIAS1",-0.305566475566476,8.64255663430421,-3.27765629136231,0.00142282866497247,0.127405077594464,-1.12427742209729
"ATP9A",-0.378701883701884,7.77320388349515,-3.27715340177206,0.00142512567420966,0.127405077594464,-1.12564176410374
"NSUN6",-0.542502047502048,7.0095145631068,-3.27501945541446,0.00143491136477001,0.127405077594464,-1.13142931906848
"IP6K2",-0.276146601146602,9.72640776699029,-3.274577429669,0.00143694621269569,0.127405077594464,-1.13262777855513
"AGBL3",-0.366678951678952,5.24631067961165,-3.27142024619862,0.00145155882971312,0.127405077594464,-1.14118407199342
"TRMT61B",-0.272952497952498,8.48300970873786,-3.26991191528001,0.00145858887924004,0.127405077594464,-1.1452694858598
"TRIM33",-0.273724406224406,8.32424757281553,-3.26984928284806,0.00145888148450488,0.127405077594464,-1.14543909750477
"RABGAP1",-0.242934752934752,9.14404530744337,-3.26933264312718,0.00146129720836074,0.127405077594464,-1.14683808411498
"FAM179B",-0.375700245700246,9.55776699029126,-3.26735000670847,0.00147060244948105,0.127405077594464,-1.15220514669808
"ZNF211",-0.402530712530713,7.39631067961165,-3.26164069699978,0.00149770866849004,0.128589965055318,-1.16764594961956
"RECQL5",-0.2074180999181,6.36973300970874,-3.26047326420282,0.00150330850749096,0.128589965055318,-1.17080061635504
"THOC1",-0.287407862407863,9.27902912621359,-3.2527962283917,0.00154062321656831,0.130952973408306,-1.19152326260761
"SCAF8",-0.273693693693694,10.8083495145631,-3.24700430364907,0.00156934597181531,0.131749295782591,-1.20713161964806
"METTL3",-0.418417280917281,8.70067961165049,-3.24697581737128,0.00156948846622251,0.131749295782591,-1.20720833094652
"RBM12",-0.278505323505324,8.3473786407767,-3.24379168130495,0.0015854925764088,0.132271186235586,-1.21577956944545
"ZNF180",-0.30883701883702,6.99330097087379,-3.24060079152694,0.00160168341742539,0.132802155745424,-1.22436224635554
"DDX46",-0.331466011466011,9.96699029126214,-3.23442735492168,0.00163344712457268,0.133997594999692,-1.24094803558303
"RPS4X",-0.116054463554464,13.3436893203883,-3.2339493987819,0.00163593068257115,0.133997594999692,-1.24223107550852
"SETBP1",-0.262821457821457,8.97543689320388,-3.2317740289248,0.00164727894574753,0.134114306938421,-1.24806878722026
"KCNQ1DN",0.220868140868141,8.11631067961165,3.22933206984534,0.0016601054451891,0.134349252046291,-1.25461815817418
"DUSP4",-0.996971744471746,6.87072815533981,-3.22685313216343,0.00167322147093431,0.134465287372407,-1.2612626515985
"ZNF146",-0.240618345618347,11.0555339805825,-3.22484901960688,0.00168389583020029,0.134465287372407,-1.26663144577852
"HNRNPDL",-0.177671580671581,9.94238834951456,-3.22344956931301,0.001691387262546,0.134465287372407,-1.27037883256039
"CLASP2",-0.261853671853671,8.05724919093851,-3.21935660095257,0.00171347629601731,0.134467326068236,-1.28133132170411
"GPD1L",-0.570262080262082,9.39757281553398,-3.21852909777651,0.00171797476688649,0.134467326068236,-1.28354430489233
"BBS10",-0.43410728910729,7.18330097087379,-3.21792579723201,0.0017212613695749,0.134467326068236,-1.28515741775637
"ID2",-0.33614864864865,8.82174757281553,-3.2150611984812,0.00173694705236472,0.134912870187984,-1.2928135091068
"RBM14-RBM4 /// RBM4",-0.453106060606061,8.57533980582524,-3.20944892867361,0.00176806537333301,0.136390390486459,-1.30779732216761
"NKTR",-0.260329647829649,8.77640776699029,-3.20544111625093,0.00179060481848638,0.136390390486459,-1.31848463912268
"AASS",-0.382651515151516,5.15019417475728,-3.20514990311644,0.00179225296203215,0.136390390486459,-1.31926077615591
"BPTF",-0.402411957411958,8.94150485436893,-3.20376596784117,0.00180010480262686,0.136390390486459,-1.32294844601945
"SOX2",0.165238875238875,6.65673139158576,3.20219977407162,0.00180902937649783,0.136390390486459,-1.32712022282477
"IL2RA",0.216580671580672,6.18067961165049,3.20089074556704,0.00181652018405938,0.136390390486459,-1.33060574598516
"TTC3 /// TTC3P1",-0.282014742014742,9.89066343042071,-3.19258757202027,0.00186471183319959,0.138473986233165,-1.35268774068141
"SPIN2A /// SPIN2B",-0.397465192465192,7.13252427184466,-3.19257894425565,0.00186476252271077,0.138473986233165,-1.35271066191402
"SENP6",-0.18922194922195,7.32566343042071,-3.18649749455862,0.0019008131944492,0.14037972854088,-1.36885473663723
"FGFR4",-0.825180180180181,4.8252427184466,-3.18026197164142,0.00193845059354799,0.140554275680965,-1.38538207059133
"HADHA",-0.25997542997543,9.7105501618123,-3.17998807430534,0.001940119636464,0.140554275680965,-1.38610744074583
"TMEM260",-0.218644553644554,8.22766990291262,-3.17808888400297,0.00195172956312468,0.140554275680965,-1.39113573512527
"TCERG1",-0.290135135135135,9.07077669902913,-3.17645624060359,0.00196176174793512,0.140554275680965,-1.39545638371376
"GNAQ",-0.185561015561015,8.81228155339806,-3.17453610656902,0.00197362193316785,0.140554275680965,-1.40053555943366
"LOC57399",0.216646191646193,7.31009708737864,3.17281094230333,0.00198433474644212,0.140554275680965,-1.40509688389066
"MARCH7",-0.321404586404587,9.51378640776699,-3.16836403913519,0.00201219899446535,0.140554275680965,-1.41684524151465
"NR2F1",-0.983628173628174,8.39271844660194,-3.16755214066943,0.00201732549787553,0.140554275680965,-1.41898877510803
"SESN1",-0.474176904176905,8.83330097087379,-3.16375463293008,0.00204146560999822,0.140554275680965,-1.42900887242086
"POFUT1",-0.251920556920557,5.87601941747573,-3.16115369625491,0.00205815415904856,0.140554275680965,-1.43586609490298
"SLC17A6",-0.337866502866503,4.05514563106796,-3.16113974489797,0.00205824401734208,0.140554275680965,-1.43590286457572
"TCRBV12S3",0.222358722358723,6.31805825242718,3.15928807332432,0.00207020276707575,0.140554275680965,-1.44078189646438
"SH3GL2",0.206072891072892,6.59660194174757,3.15695842587702,0.00208534029923488,0.140554275680965,-1.44691707935758
"PRB4",0.251760851760852,6.28165048543689,3.15611744946804,0.00209083002997922,0.140554275680965,-1.44913091190478
"RP11-119F7.5",-0.494676494676495,5.87805825242718,-3.15608675339042,0.00209103066213638,0.140554275680965,-1.44921170892275
"LCMT2",-0.217233824733826,7.31825242718447,-3.1548290655681,0.00209926643440785,0.140554275680965,-1.4525215991284
"MKL2",-0.43454954954955,9.92223300970874,-3.15458998711551,0.00210083541189021,0.140554275680965,-1.45315066747
"POU5F1P4",-0.267104832104832,6.09601941747573,-3.15346384862139,0.00210824049679691,0.140554275680965,-1.45611326840791
"KCNJ13",0.313525798525798,5.05126213592233,3.15243426726422,0.00211503189769863,0.140554275680965,-1.45882110158219
"PRKAR2B",-0.684864864864865,8.56398058252427,-3.15225289423042,0.00211623039026587,0.140554275680965,-1.45929804455248
"TRAK2",-0.400423832923833,9.63320388349515,-3.15019468543155,0.0021298751353096,0.140554275680965,-1.46470880459152
"GSAP",-0.501273546273548,8.85296116504854,-3.14835266746776,0.00214215600455557,0.140554275680965,-1.46954880125795
"DYNC1LI1",-0.492571662571662,7.98184466019417,-3.14752135137784,0.00214771999092652,0.140554275680965,-1.47173237618778
"HK2 /// RP11-259N19.1",-0.295986895986896,6.53155339805825,-3.14676802635573,0.00215277358978614,0.140554275680965,-1.47371069267395
"FAN1",-0.348357903357905,9.71592233009709,-3.14446711499212,0.00216827755818888,0.14070092571243,-1.4797507703989
"PPIP5K2",-0.597407862407863,7.24766990291262,-3.14335016182811,0.00217584117453924,0.14070092571243,-1.48268157187961
"RBM3",-0.329658067158068,7.71529126213592,-3.13640463471203,0.00222342715701855,0.142184364471552,-1.50088717143845
"SPG11",-0.416986076986078,9.65233009708738,-3.13424149899184,0.00223844391468104,0.142184364471552,-1.50655050787129
"HEXA",-0.146208026208026,8.62990291262136,-3.13408543105336,0.00223953099572975,0.142184364471552,-1.50695898896152
"CCDC177",0.185085995085996,7.31194174757282,3.13070681791263,0.0022631851375548,0.142184364471552,-1.51579788335488
"KCTD7 /// RABGEF1",-0.281435298935299,8.90155339805825,-3.13063144419777,0.00226371547752458,0.142184364471552,-1.51599498262589
"SMARCA2",-0.254925607425608,7.52294498381877,-3.12899158919009,0.00227528235528786,0.142184364471552,-1.52028218471118
"KIAA0753",-0.330364455364456,7.27844660194175,-3.12896782589513,0.00227545037501225,0.142184364471552,-1.52034429755961
"CABP2",0.228955773955775,8.63815533980583,3.12673996504674,0.00229125390173572,0.142184364471552,-1.52616581150634
"FIG4",-0.333153153153153,8.79699029126214,-3.12642927611854,0.00229346588640758,0.142184364471552,-1.52697738996435
"SNX1",-0.347208230958231,7.43788834951456,-3.12379016978917,0.00231233546889861,0.142699606676551,-1.53386859497155
"VILL",-0.587309582309583,6.28038834951456,-3.121110534919,0.00233164232509792,0.143237027380447,-1.54086078950087
"POLR3D",0.174213759213759,6.81485436893204,3.11941385289922,0.00234394428842557,0.143303195329303,-1.54528556150226
"TMEM59L",0.164500409500409,7.35621359223301,3.11804325207987,0.00235392596101407,0.143303195329303,-1.54885851900116
"SCAF4",-0.268789926289927,7.21912621359223,-3.11147549574995,0.00240230715234444,0.144098884916019,-1.5659619822952
"NBAS",-0.283791973791974,8.57563106796117,-3.10823892374972,0.00242648741236429,0.144098884916019,-1.57437972563244
"SAMD14",-0.247678132678133,6.08330097087379,-3.10711080480143,0.00243496849978094,0.144098884916019,-1.57731208435725
"PAM16",0.17468058968059,8.27320388349515,3.10639490078454,0.00244036486031619,0.144098884916019,-1.57917250891457
"NAA10",0.245638820638821,8.65233009708738,3.10614284695073,0.00244226743951294,0.144098884916019,-1.57982743979714
"ORC4",-0.203138820638822,7.72543689320388,-3.10321958558792,0.00246443392742875,0.144098884916019,-1.58742001242303
"DKFZP586I1420",-0.452772317772319,9.33174757281553,-3.10283505947162,0.00246736356748149,0.144098884916019,-1.58841830680574
"GTF3C2",-0.161253071253072,8.69783171521036,-3.10263153387636,0.00246891550283018,0.144098884916019,-1.58894665264053
"ZFYVE26",-0.150243652743653,8.44140776699029,-3.10245462468918,0.00247026521716668,0.144098884916019,-1.58940588020308
"BBS9",-0.258913800163801,7.0247572815534,-3.10083603877072,0.00248264592315157,0.144098884916019,-1.59360647602653
"RANBP10",-0.170128992628993,7.10820388349515,-3.10062300709868,0.00248427970295468,0.144098884916019,-1.5941592082637
"RALGAPA1 /// RALGAPA1P",-0.367338247338248,8.92592233009709,-3.09142621914876,0.00255577037129222,0.145934450449891,-1.61799167781156
"HNRNPD",-0.296943488943489,9.80805825242718,-3.09129428068748,0.00255680973604755,0.145934450449891,-1.6183331616775
"FBXO3",-0.47313267813268,8.72776699029126,-3.09098815525206,0.00255922279499771,0.145934450449891,-1.61912543143447
"FAM3C",-0.329860769860771,10.2327184466019,-3.08811930759666,0.00258193961427781,0.145934450449891,-1.6265470573239
"SOCS5",-0.34872508872509,8.05877022653722,-3.08463731203036,0.00260976285165773,0.145934450449891,-1.63554731965413
"ATP5G2P1 /// ATP5G2P1",0.252764127764129,5.61398058252427,3.08371397149103,0.00261718740143485,0.145934450449891,-1.63793257917257
"TRAPPC8",-0.201801801801802,10.1441747572816,-3.08337954903569,0.00261988130951502,0.145934450449891,-1.63879634659263
"THUMPD1",-0.259381654381656,10.134854368932,-3.08083079616942,0.0026404971778346,0.145934450449891,-1.64537691169636
"TMEM50A",-0.412964782964784,9.19407766990291,-3.07889511427137,0.00265625454322663,0.145934450449891,-1.65037163194539
"CRYGC",0.305622440622441,6.94902912621359,3.07856511983836,0.00265894953639528,0.145934450449891,-1.65122287425601
"PRPSAP1",-0.427022932022933,10.2728155339806,-3.07817779056156,0.00266211600474323,0.145934450449891,-1.65222192041014
"LZTFL1",-0.484807534807535,8.36281553398058,-3.07701284076805,0.00267166070623575,0.145934450449891,-1.65522607935549
"TBC1D8B",-0.405462735462735,7.8173786407767,-3.07654792392795,0.00267547872621885,0.145934450449891,-1.65642474191181
"KLHL41",-0.454107289107289,6.41611650485437,-3.07635837230551,0.00267703682529688,0.145934450449891,-1.65691340709548
"TRMT13",-0.437317772317773,7.89184466019417,-3.07446376647184,0.00269265662053421,0.145934450449891,-1.66179635893451
"ORC2",-0.440405405405406,7.16679611650485,-3.07437234704696,0.0026934124466641,0.145934450449891,-1.66203191123642
"KIAA0430",-0.40495085995086,9.13407766990291,-3.07160706128664,0.00271636808640228,0.145934450449891,-1.66915426912898
"F2",0.319352989352989,6.41320388349515,3.07022985197205,0.00272786832125592,0.145934450449891,-1.67269949696407
"CLASP1",-0.298767403767405,7.67252427184466,-3.07022907656286,0.00272787480891598,0.145934450449891,-1.67270149266472
"IL24",0.271728091728092,5.70912621359223,3.06856814543066,0.00274180428233547,0.145934450449891,-1.67697534859193
"OR7E47P",0.235036855036855,8.23533980582524,3.06846372165045,0.00274268223561024,0.145934450449891,-1.67724398534258
"CHSY1",-0.334799344799345,9.49912621359223,-3.06264936426597,0.00279198012723943,0.147223514819686,-1.69218997296917
"ARGLU1",-0.310667485667487,10.5058252427184,-3.06190281503646,0.00279836898818564,0.147223514819686,-1.69410731911058
"NACA",-0.198690963690964,10.9911003236246,-3.06050838134842,0.00281033863943059,0.147223514819686,-1.69768758706113
"MED23",-0.366904176904177,9.11456310679612,-3.0597998833929,0.00281643845491868,0.147223514819686,-1.6995061737681
"JARID2",-0.347870597870598,8.85033980582524,-3.05890260730942,0.00282418115724947,0.147223514819686,-1.70180882472024
"MED6",-0.323959868959869,6.5831715210356,-3.05796777833952,0.00283226887555444,0.147223514819686,-1.7042072576757
"COQ4",-0.218104013104013,7.8478640776699,-3.05252052802233,0.0028798242852543,0.149121935690467,-1.71817097489399
"NINL",-0.28825552825553,8.77281553398058,-3.04920618040847,0.00290911979030814,0.149564499833041,-1.72665712356168
"ZNF148",-0.21772932022932,9.12640776699029,-3.04798802118759,0.00291995625983517,0.149564499833041,-1.72977423131458
"JADE1",-0.306519246519247,8.54019417475728,-3.04735263095621,0.00292562336621981,0.149564499833041,-1.73139970488371
